,Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit
64662,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Brazil,,,,,,,
64663,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Japan,,,,,,,
64664,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Korea,,,,,,,
64665,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,China,,,,,,,
64666,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Singapore,,,,,,,
64667,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Australia,,,,,,,
64668,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Netherlands,,,,,,,
64669,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Sweden,,,,,,,
64670,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Finland,,,,,,,
64671,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Denmark,,,,,,,
64672,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,France,,,,,,,
64673,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Germany,,,,,,,
64674,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,United Kingdom,,,,,,,
64675,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Belgium,,,,,,,
64676,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Switzerland,,,,,,,
64677,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Austria,,,,,,,
64678,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Italy,,,,,,,
64679,2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Spain,34747.38,36576.57,18075,241,75,151.77,16672.38
64680,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,United States,,,,,,,
64681,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Canada,73936.35,77297.34,31222.98,5847,5.34,13.22,42713.37
64682,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Mexico,,,,,,,
64683,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Brazil,,,,,,,
64684,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Japan,,,,,,,
64685,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Korea,,,,,,,
64686,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,China,,,,,,,
64687,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Singapore,,,,,,,
64688,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Australia,,,,,,,
64689,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Netherlands,,,,,,,
64690,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Sweden,,,,,,,
64691,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Finland,,,,,,,
64692,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Denmark,,,,,,,
64693,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,France,,,,,,,
64694,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Germany,42213.71,57507,19875.25,4350,4.715,13.22,22338.46
64695,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,United Kingdom,,,,,,,
64696,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Belgium,,,,,,,
64697,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Switzerland,,,,,,,
64698,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Austria,,,,,,,
64699,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Italy,,,,,,,
64700,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Spain,,,,,,,
64701,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,United States,172693.03,204870.34,76685.23,15497,5.16142857,13.22,96007.8
64702,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Canada,,,,,,,
64703,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Mexico,,,,,,,
64704,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Brazil,,,,,,,
64705,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Japan,20824.29,21694.02,8762.94,1641,5.34,13.22,12061.35
64706,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Korea,,,,,,,
64707,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,China,,,,,,,
64708,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Singapore,37548.55,62596.7,19366.15,4735,4.09,13.22,18182.4
64709,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Australia,51521.12,54228.44,21904.68,4102,5.34,13.22,29616.44
64710,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Netherlands,,,,,,,
64711,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Sweden,,,,,,,
64712,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Finland,,,,,,,
64713,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Denmark,,,,,,,
64714,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,France,20836.98,21707.24,8768.28,1642,5.34,13.22,12068.7
64715,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Germany,,,,,,,
64716,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,United Kingdom,,,,,,,
64717,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Belgium,,,,,,,
64718,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Switzerland,23273.46,24245.48,9793.56,1834,5.34,13.22,13479.9
64719,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Austria,18255.68,18825.28,7604.16,1424,5.34,13.22,10651.52
64720,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Italy,,,,,,,
64721,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Spain,25634.96,26982.02,10898.94,2041,5.34,13.22,14736.02
64722,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,United States,645502.04,809050.78,293380.16,61199,4.92333333,13.22,352121.88
64723,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Canada,292950.87,345319.62,129749.89,26121,5.11272727,13.22,163200.98
64724,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Mexico,214253.37,266647.4,97156.55,20170,4.98285714,13.22,117096.82
64725,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Brazil,141680.86,175376.52,63745.44,13266,4.98285714,13.22,77935.42
64726,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Japan,322960.62,400764.3,145882.1,30315,4.95538462,13.22,177078.52
64727,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Korea,234538.1,289835.28,106051.66,21924,4.98285714,13.22,128486.44
64728,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,China,336443.86,418148.6,152481.7,31630,4.98285714,13.22,183962.16
64729,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Singapore,185034.2,215049.74,81660.78,16267,5.13166667,13.22,103373.42
64730,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Australia,136931.76,178959.14,63217.58,13537,4.84,13.22,73714.18
64731,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Netherlands,232213.68,291355.58,105648.26,22039,4.98285714,13.22,126565.42
64732,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Sweden,75559.91,95699.58,34375.01,7239,4.92333333,13.22,41184.9
64733,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Finland,248662.1,309691.72,112792.34,23426,4.98285714,13.22,135869.76
64734,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Denmark,97840.8,119878.96,44021.87,9068,5.0275,13.22,53818.93
64735,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,France,290967.73,362254.44,131322.93,27402,4.95538462,13.22,159644.8
64736,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Germany,246618.98,298626.58,110010.26,22589,5.0275,13.22,136608.72
64737,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,United Kingdom,291755.41,361527.34,131461.73,27347,4.98285714,13.22,160293.68
64738,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Belgium,136083.14,168211.28,61188.66,12724,4.98285714,13.22,74894.48
64739,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Switzerland,131533.33,167761.8,60128.35,12690,4.92333333,13.22,71404.98
64740,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Austria,141675.46,180876.04,64671.88,13682,4.92333333,13.22,77003.58
64741,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Italy,188607.92,221130.94,83522.18,16727,5.13166667,13.22,105085.74
64742,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Spain,173961.7,221514.32,79624.54,16756,4.92333333,13.22,94337.16
64743,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,United States,,,,,,,
64744,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Canada,,,,,,,
64745,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Mexico,,,,,,,
64746,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Brazil,,,,,,,
64747,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Japan,,,,,,,
64748,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Korea,,,,,,,
64749,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,China,,,,,,,
64750,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Singapore,,,,,,,
64751,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Australia,,,,,,,
64752,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Netherlands,,,,,,,
64753,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Sweden,,,,,,,
64754,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Finland,,,,,,,
64755,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Denmark,,,,,,,
64756,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,France,,,,,,,
64757,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Germany,,,,,,,
64758,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,United Kingdom,,,,,,,
64759,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Belgium,,,,,,,
64760,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Switzerland,,,,,,,
64761,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Austria,,,,,,,
64762,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Italy,,,,,,,
64763,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Special,Spain,,,,,,,
64764,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,United States,,,,,,,
64765,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Canada,,,,,,,
64766,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Mexico,,,,,,,
64767,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Brazil,,,,,,,
64768,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Japan,,,,,,,
64769,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Korea,,,,,,,
64770,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,China,,,,,,,
64771,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Singapore,,,,,,,
64772,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Australia,,,,,,,
64773,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Netherlands,,,,,,,
64774,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Sweden,,,,,,,
64775,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Finland,,,,,,,
64776,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Denmark,,,,,,,
64777,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,France,,,,,,,
64778,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Germany,,,,,,,
64779,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,United Kingdom,,,,,,,
64780,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Belgium,,,,,,,
64781,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Switzerland,,,,,,,
64782,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Austria,,,,,,,
64783,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Italy,,,,,,,
64784,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Mail,Spain,,,,,,,
64785,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,United States,,,,,,,
64786,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Canada,,,,,,,
64787,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Mexico,,,,,,,
64788,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Brazil,,,,,,,
64789,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Japan,,,,,,,
64790,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Korea,,,,,,,
64791,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,China,,,,,,,
64792,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Singapore,,,,,,,
64793,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Australia,,,,,,,
64794,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Netherlands,,,,,,,
64795,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Sweden,,,,,,,
64796,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Finland,,,,,,,
64797,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Denmark,,,,,,,
64798,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,France,,,,,,,
64799,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Germany,,,,,,,
64800,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,United Kingdom,,,,,,,
64801,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Belgium,,,,,,,
64802,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Switzerland,,,,,,,
64803,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Austria,,,,,,,
64804,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Italy,31799.3,53012.2,16400.9,4010,4.09,13.22,15398.4
64805,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Spain,,,,,,,
64806,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,United States,,,,,,,
64807,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Canada,,,,,,,
64808,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Mexico,,,,,,,
64809,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Brazil,,,,,,,
64810,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Japan,,,,,,,
64811,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Korea,,,,,,,
64812,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,China,,,,,,,
64813,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Singapore,,,,,,,
64814,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Australia,,,,,,,
64815,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Netherlands,,,,,,,
64816,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Sweden,,,,,,,
64817,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Finland,,,,,,,
64818,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Denmark,,,,,,,
64819,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,France,,,,,,,
64820,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Germany,,,,,,,
64821,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,United Kingdom,,,,,,,
64822,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Belgium,,,,,,,
64823,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Switzerland,,,,,,,
64824,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Austria,,,,,,,
64825,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Italy,,,,,,,
64826,2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Fax,Spain,,,,,,,
64827,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,United States,,,,,,,
64828,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Canada,36064.12,37326.15,19350,1935,10,19.29,16714.12
64829,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Mexico,,,,,,,
64830,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Brazil,,,,,,,
64831,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Japan,,,,,,,
64832,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Korea,,,,,,,
64833,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,China,,,,,,,
64834,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Singapore,,,,,,,
64835,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Australia,32484.08,33834.66,17540,1754,10,19.29,14944.08
64836,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Netherlands,,,,,,,
64837,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Sweden,19739.05,20350.95,10550,1055,10,19.29,9189.05
64838,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Finland,,,,,,,
64839,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Denmark,,,,,,,
64840,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,France,,,,,,,
64841,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Germany,13854.78,19945.86,7657.4,1034,8.3,19.29,6197.38
64842,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,United Kingdom,7147.22,7368.78,3820,382,10,19.29,3327.22
64843,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Belgium,,,,,,,
64844,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Switzerland,,,,,,,
64845,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Austria,,,,,,,
64846,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Italy,,,,,,,
64847,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Spain,,,,,,,
64848,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,United States,84690.88,100423.74,46331,5206,8.86666667,19.29,38359.88
64849,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Canada,,,,,,,
64850,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Mexico,,,,,,,
64851,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Brazil,,,,,,,
64852,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Japan,39361.26,39968.88,20720,2072,10,19.29,18641.26
64853,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Korea,,,,,,,
64854,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,China,,,,,,,
64855,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Singapore,,,,,,,
64856,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Australia,,,,,,,
64857,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Netherlands,,,,,,,
64858,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Sweden,,,,,,,
64859,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Finland,,,,,,,
64860,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Denmark,,,,,,,
64861,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,France,38173.83,50173.29,20869.2,2601,8.86666667,19.29,17304.63
64862,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Germany,,,,,,,
64863,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,United Kingdom,,,,,,,
64864,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Belgium,,,,,,,
64865,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Switzerland,5401.2,5401.2,2800,280,10,19.29,2601.2
64866,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Austria,25438.36,33429.57,13936.8,1733,8.3,19.29,11501.56
64867,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Italy,,,,,,,
64868,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Spain,56636.59,58776.63,30470,3047,10,19.29,26166.59
64869,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,United States,359326.53,437651.52,195787,22688,9.07272727,19.29,163539.53
64870,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Canada,162331.06,185859.15,87615.4,9635,9.38181818,19.29,74715.66
64871,2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Mexico,167361.39,200770.32,91442.2,10408,9.02857143,19.29,75919.19
